i,j,gwl,std_gwl,rl_elevati,nztm_x,nztm_y
203,841,3.0274925,1.929354787961696,4.7999975,1574844.0000000002,5181253.25
203,843,3.3872475,1.949103537961696,5.81874625,1575070.0,5181237.000000001
203,846,3.5824975,1.944852287961696,5.934995000000002,1575366.75,5181244.75
203,857,2.2387425,1.933852287961696,3.6574925,1576469.2500000002,5181253.0
203,872,0.368995,0.187995,1.024,1577963.0,5181215.0
204,51,419.376,0.141,427.07598,1495821.0,5181183.0
204,778,6.519995000000002,1.939852287961696,8.032495000000003,1568560.75,5181143.0
204,782,6.434995000000002,2.252163919288646,8.112495000000003,1568949.5,5181153.5
204,784,5.7674925,1.949102287961696,8.067495000000003,1569153.0,5181130.5
204,817,1.238884444444445,2.274197156102751,3.744438888888889,1572454.111111111,5181146.666666666
204,819,0.260005,1.343231525307797,1.709995,1572621.5,5181198.5
204,823,1.093998,1.641881830369357,3.532,1573097.8,5181185.0
204,824,1.520772222222222,2.00303459492324,3.773326666666667,1573149.1111111108,5181161.0
204,825,0.249995,0.753363262653899,3.397495,1573246.0,5181187.0
204,832,0.346422857142857,2.179691186241938,1.91285,1573950.5714285711,5181121.142857144
204,834,0.466663333333333,1.76798203374373,1.843326666666667,1574137.3333333335,5181108.333333333
204,841,2.45,0.12899,4.499990000000001,1574818.0,5181124.0
204,853,2.889995,1.343231525307797,4.334995000000001,1576017.0,5181121.5
204,856,2.711661666666666,2.130892542179662,3.666661666666666,1576353.6666666667,5181162.833333333
204,858,2.189995714285714,2.181548329099081,3.938567142857143,1576559.0,5181168.000000001
204,871,0.4535,1.327736525307798,1.14849,1577887.5,5181121.5
204,874,0.42849,0.4355,1.278995,1578181.5,5181156.0
205,765,9.915194,1.551479830369357,11.567994000000002,1567244.8,5181023.800000001
205,781,6.068567142857144,2.180691186241938,7.279997142857144,1568828.5714285711,5181065.142857144
205,805,3.751745,0.718863262653899,4.417490000000001,1571231.25,5181066.0
205,808,0.519993333333333,1.739648700410396,2.27666,1571550.3333333333,5181030.333333333
205,809,1.521794,1.067387220246238,2.715996,1571647.4,5181047.6
205,816,1.221492,2.282025745554036,3.825994,1572359.2,5181059.7
205,818,0.477326666666667,1.819648700410397,1.713993333333334,1572564.6666666667,5181075.666666666
205,827,0.8236175,2.237413919288645,3.0237475,1573446.625,5181050.125
205,839,2.18666,1.777645367077063,4.966663333333334,1574655.6666666667,5181039.0
206,263,185.593,2.285,202.779,1517006.0,5180964.0
206,584,69.50800000000001,2.388,89.38300000000001,1549107.0,5180987.0
206,731,14.78999,0.57099,23.899990000000003,1563852.0000000002,5180987.0
206,750,12.958,0.26899,15.47,1565793.0,5180989.0
206,759,10.722,0.16699,13.07999,1566631.0,5180937.0
206,763,10.135,0.911487683538532,11.949996666666667,1567027.6666666667,5180959.333333333
206,779,5.659995,1.312731525307797,7.344995,1568670.5,5180945.0
206,806,1.6512475,1.907854787961696,2.8224925,1571363.9999999995,5180919.0
206,813,1.380433125,2.229163919288645,3.9193725,1572060.0000000002,5180948.25
206,814,1.23499,1.332731525307797,3.80999,1572200.0,5180976.5
206,817,0.685996,2.050378440492476,2.847992000000001,1572419.6,5180926.6
206,823,1.311398,1.118787220246238,3.891994,1573024.4,5180947.4
206,843,3.872500000000001,1.392731525307797,5.799995000000002,1575099.5,5180935.0
206,855,3.35999,1.344231525307797,4.229995000000001,1576227.0,5180985.0
206,873,0.6223725,1.940854787961696,1.4548725,1578052.25,5180947.75
206,875,0.856996,2.114176440492476,1.459998,1578253.4,5180964.0
206,881,1.28799,0.13099,3.335,1578810.0,5180926.0
207,242,192.86599,1.10699,199.78599,1514924.0000000002,5180810.0
207,574,71.146,2.34299,93.46099,1548150.0,5180840.0
207,773,7.991663333333334,1.761315367077063,9.836663333333334,1568039.3333333333,5180830.333333333
207,792,4.92587125,1.623669406634747,6.436246250000002,1569957.125,5180862.5
207,799,4.0262475,2.055604787961696,6.12999,1570615.0,5180863.75
207,802,2.899997142857143,2.246976900527653,4.600000000000002,1570937.0,5180837.2857142845
207,805,2.026496,2.282224745554035,3.433995,1571249.6,5180858.1
207,807,1.107994,2.052976440492476,2.685998,1571454.4,5180833.2
207,808,1.383565714285715,2.347082118428767,2.672852142857143,1571539.7142857143,5180845.714285715
207,811,0.368331666666667,1.779145367077063,3.911656666666667,1571857.5,5180867.666666666
207,817,0.36949,1.339731525307798,1.729495,1572475.0,5180816.5
207,819,0.53933,1.778645367077063,2.692656666666666,1572634.3333333333,5180851.666666666
207,831,0.476656666666667,1.74498203374373,2.519996666666667,1573845.3333333333,5180839.0
207,841,3.321816363636364,2.115932495958214,6.430907272727274,1574841.6363636365,5180833.818181817
207,855,3.462495000000001,1.352236525307798,4.604995000000002,1576219.5,5180881.5
207,877,0.685326666666667,1.050817683538532,1.743663333333333,1578432.3333333333,5180822.666666666
207,880,0.93199,0.10199,3.34999,1578799.0,5180878.0
207,881,1.251,0.08399,3.52699,1578802.0,5180890.0
208,702,17.649,0.111,31.98999,1560942.0,5180765.0
208,768,9.051282857142857,1.826337893296853,10.758565714285714,1567544.857142857,5180713.571428572
208,779,6.775,0.412,8.56,1568664.0,5180772.0
208,803,2.154496666666667,2.135060042179662,4.414995,1571041.8333333333,5180743.0
208,804,2.219994285714286,2.189834043384796,3.721421428571429,1571164.5714285711,5180767.142857144
208,810,0.56499,1.330236525307798,2.154995,1571755.0,5180795.0
208,812,0.321995,1.385231525307797,1.7145,1571926.0,5180717.0
208,813,0.909495,1.315736525307797,1.96949,1572064.0,5180759.500000001
208,818,0.562495,1.913604787961696,2.629995,1572566.0,5180750.0
208,819,0.703995,1.755313700410396,3.31166,1572677.1666666667,5180760.666666666
208,837,1.534993333333333,2.159892542179662,2.821658333333334,1574435.8333333333,5180735.166666666
208,875,0.721883333333333,2.010477928256574,1.586325555555556,1578243.111111111,5180756.111111111
208,877,1.06366,1.733978700410397,1.836996666666667,1578477.3333333333,5180712.666666666
209,665,30.79999,1.174,48.75000000000001,1557299.9999999995,5180613.0
209,766,9.922490000000002,1.357731525307798,11.244995,1567372.5,5180646.0
209,792,4.19333,1.721645367077063,6.19333,1569942.0,5180664.666666666
209,794,4.6135,1.375981525307797,5.952497500000002,1570147.9999999995,5180635.75
209,798,3.23,1.323236525307797,5.11,1570560.0,5180628.0
209,806,2.900137142857143,1.86305075043971,4.63285,1571356.7142857143,5180641.0
209,812,1.086,1.747480367077063,3.40983,1571950.1666666667,5180646.0
209,820,1.57333,1.725978700410397,3.82,1572714.0,5180656.666666666
209,827,0.9099925,1.952852287961696,2.884995,1573427.75,5180630.0
209,876,1.137192,2.051376440492476,1.967192,1578368.6,5180657.8
210,255,183.66949,2.070236525307798,199.673,1516278.5,5180521.0
210,297,181.143,3.936,186.68299,1520408.0,5180579.0
210,798,2.244995,1.309731525307798,4.98,1570547.9999999995,5180570.0
210,809,2.462852142857144,2.179476186241939,4.62356642857143,1571667.5,5180528.642857144
210,810,2.28444,2.255198267213862,4.737773333333334,1571759.7777777775,5180533.111111111
210,876,1.235656666666667,0.908821016871865,2.12733,1578379.3333333333,5180534.333333333
210,878,0.8632475,1.359986525307797,1.81074,1578531.5,5180557.0
211,305,163.50500000000002,2.65,182.255,1521233.0,5180426.0
211,689,22.090000000000003,0.958,38.61000000000001,1559605.0,5180439.0
211,792,3.846663333333334,2.252864933880529,6.715552222222224,1569956.2222222222,5180450.888888889
211,806,2.512663333333334,0.947821016871865,4.969993333333334,1571347.3333333333,5180432.666666666
211,834,0.779995,1.428231525307798,2.145,1574117.0,5180483.5
211,880,1.00049,1.409236525307797,2.586995,1578730.0,5180416.5
212,727,16.54999,0.476,25.360000000000003,1563402.0,5180388.0
212,837,1.429995,1.363736525307797,3.909990000000001,1574415.5,5180393.5
213,53,409.51599,0.65399,410.70098,1496098.0,5180219.0
213,676,26.39699,1.14999,44.330000000000005,1558346.0,5180266.999999999
213,694,17.163990000000002,2.16899,33.13,1560166.0,5180237.0
213,763,8.675995,1.372236525307797,11.340000000000002,1567043.0,5180259.5
213,772,7.904994,2.047176440492476,8.811994,1567945.2,5180270.6
213,791,4.116666666666667,1.754648700410397,6.186663333333334,1569897.0,5180217.0
213,826,0.9324925,1.944354787961696,2.932495,1573342.25,5180272.75
214,757,12.170000000000002,0.407,13.22999,1566412.0000000002,5180185.0
214,796,2.573994,2.089978440492476,4.575998,1570357.4,5180179.0
214,799,3.070394,1.585279830369357,4.840000000000002,1570610.2,5180176.2
214,804,3.276245,2.060104787961696,5.662497500000002,1571143.75,5180154.0
214,807,3.231422857142857,2.17768975767051,5.418570000000002,1571421.2857142854,5180156.0
214,810,2.293330000000001,1.729648700410397,4.889996666666668,1571779.0,5180195.0
214,817,1.729996666666667,1.757978700410397,4.206660000000001,1572434.0,5180169.0
214,843,3.32,1.298231525307797,5.374995,1575010.0,5180125.5
214,849,3.21499,0.367,5.510000000000002,1575697.0,5180188.0
215,762,11.159993333333333,1.816648700410396,11.969996666666669,1566934.0,5180009.666666666
215,791,3.656326666666666,1.001821016871865,5.983326666666668,1569897.3333333335,5180031.333333333
215,822,1.956660000000001,1.757315367077063,3.739993333333333,1572926.3333333333,5180053.666666666
215,830,-0.5825,1.337231525307797,2.379995,1573765.0,5180098.5
215,838,1.42,1.353736525307797,3.129995,1574534.0,5180005.5
216,790,2.633994,2.133578440492476,4.567996,1569757.0,5179930.6
216,846,2.91499,0.23299,4.190000000000001,1575352.0,5179983.0
217,754,12.81,0.624,15.609990000000002,1566101.0,5179888.000000001
217,834,1.081427142857143,2.178118329099081,2.365705714285714,1574150.1428571427,5179870.857142856
218,696,19.399990000000003,1.00899,34.31,1560303.0,5179788.0
218,701,17.03499,0.49599,32.24,1560803.0,5179788.0
218,754,12.590000000000002,0.708,16.18,1566101.0,5179788.0
218,761,11.638995,1.411231525307797,12.89999,1566895.0,5179752.0
218,789,4.489990000000001,1.620236525307797,6.700000000000002,1569634.0,5179749.5
218,794,2.882707142857143,1.865193607582568,4.635852857142858,1570173.7142857143,5179756.714285715
218,815,1.5799925,1.925354787961696,3.9699975,1572300.0000000002,5179771.5
218,816,1.123996,2.047176440492476,3.493996,1572361.4,5179732.6
218,853,3.99749,1.397231525307797,4.679995,1576091.5,5179771.0
219,749,13.39,0.49799,18.84,1565646.0,5179699.0
219,791,3.495998,2.063778440492476,6.39799,1569878.8,5179651.2
220,287,180.591,3.760990000000001,184.08799,1519427.0,5179574.0
220,799,4.457998000000001,2.098376440492476,6.389996000000002,1570658.0,5179526.8
220,804,1.916663333333333,1.805645367077063,5.28333,1571176.6666666667,5179534.333333333
220,806,2.691656666666667,0.998824350205198,4.353326666666667,1571357.6666666667,5179540.666666666
220,810,1.311996,2.061978440492476,3.327994,1571751.4,5179562.4
220,881,0.584194,1.564479830369357,1.24219,1578872.4,5179584.8
221,676,26.520000000000003,1.177,42.09,1558354.0,5179498.0
221,815,-0.0575,1.926852287961696,4.104997500000002,1572275.9999999995,5179441.0
221,883,0.442995,1.916104787961696,1.3969975,1579056.0,5179454.749999999
222,833,0.94333,1.76331203374373,2.186666666666667,1574087.3333333333,5179370.666666666
222,841,1.85,0.21199,3.72,1574862.0,5179357.0
223,736,15.27,1.184,21.25,1564302.0,5179288.0
223,749,13.89,0.87199,19.59,1565601.0,5179288.0
223,840,1.52999,0.25799,5.090000000000002,1574761.0,5179288.0
223,884,0.081995,2.122727542179662,1.259496666666667,1579153.3333333335,5179257.166666666
224,791,6.147495000000002,1.920602287961696,6.667492500000002,1569875.75,5179159.249999999
224,794,4.949996666666668,1.730315367077063,6.029993333333334,1570175.6666666667,5179172.333333333
224,815,1.42249,1.928102287961696,2.86749,1572273.75,5179136.5
224,816,2.52999,0.21699,3.25,1572329.0,5179198.0
225,253,179.746,0.0,185.94599,1516053.0,5179061.000000001
225,784,6.744996,2.047578440492476,8.279992000000002,1569157.8,5179093.2
225,814,1.76766,0.971484350205198,3.136656666666667,1572155.6666666667,5179048.333333333
225,816,2.325658333333334,1.75031203374373,3.393323333333333,1572343.3333333333,5179038.833333333
225,827,-0.235,1.329231525307797,1.774995,1573476.5,5179008.5
225,845,1.509995,1.342236525307798,3.84,1575281.5,5179070.0
226,248,182.524,1.70299,184.389,1515567.0,5178975.0
226,249,179.651,1.077,184.481,1515671.0,5178959.0
226,687,20.95999,1.485,37.34,1559411.0,5178932.0
226,811,2.3174925,1.923352287961696,4.0174975,1571870.0,5178953.25
226,816,2.888456153846154,2.38258973902978,4.449995384615385,1572343.9230769232,5178945.153846154
226,840,1.55499,0.25999,3.5,1574789.0,5178963.0
227,791,7.252745000000002,1.964602287961696,8.759995000000002,1569852.0000000002,5178847.25
227,797,5.071660000000002,2.135559208846329,7.164991666666668,1570447.0,5178853.333333334
227,804,2.848326666666667,1.731645367077063,4.439993333333334,1571119.0,5178837.000000001
227,817,2.5137475,1.353486525307798,4.2724975,1572447.5,5178859.25
227,830,0.979995,1.327736525307798,2.180000000000001,1573757.5,5178831.5
227,837,1.019995,1.330236525307798,2.53999,1574474.0,5178853.5
227,885,0.0059975,1.933104787961696,1.395995,1579241.75,5178843.0
227,886,0.710161666666667,1.75364703374373,1.631665,1579338.3333333333,5178836.333333333
228,250,180.218,0.287,183.968,1515730.0,5178745.0
228,283,175.41799,2.289,179.66999,1519059.0,5178738.0
229,307,165.09899,3.776990000000001,170.304,1521486.0,5178618.0
229,681,22.47999,0.656,38.61000000000001,1558803.9999999995,5178688.0
229,689,18.434990000000003,0.559,36.040000000000006,1559644.0000000002,5178666.0
229,728,15.21399,0.305,22.13999,1563502.0,5178678.0
229,744,13.8,0.13799,17.969990000000003,1565128.0,5178610.0
229,784,8.699990000000001,0.165,11.48999,1569129.0,5178698.999999999
229,800,3.824280000000001,2.21168975767051,5.874280000000002,1570739.857142857,5178624.857142856
229,815,3.103596,2.044578440492476,4.091996,1572280.2,5178626.0
229,816,2.15936875,2.285663919288646,3.66249375,1572345.875,5178655.25
229,823,0.821594,1.148787220246238,2.185994,1573087.2,5178680.2
230,232,189.03399,0.578,192.304,1513939.9999999995,5178531.0
230,794,6.686392000000002,1.593883830369357,8.001994,1570178.0,5178556.4
230,839,1.816496,2.048277440492476,2.588996,1574649.1000000003,5178536.7
230,841,1.341996,2.274924745554036,2.237997,1574831.9,5178541.7
230,886,0.498995,0.144995,1.383995,1579343.5,5178507.5
231,749,12.88,0.228,16.399990000000003,1565658.0,5178401.0
231,766,10.93,0.486,14.72999,1567400.0,5178489.0
231,819,2.113326666666667,1.768645367077063,4.223326666666667,1572677.0,5178482.0
231,827,0.4975,1.968602287961696,2.0774975,1573447.25,5178466.0
231,832,-1.1275,1.401236525307797,2.195,1573953.0,5178416.5
232,648,37.86000000000001,1.133,50.75999,1555505.0,5178388.0
232,687,20.19499,0.87,36.709990000000005,1559403.0,5178388.0
232,690,18.45999,0.786,33.36,1559728.0,5178312.0
232,701,16.94499,0.95599,30.430000000000003,1560873.0,5178337.0
232,767,13.982500000000002,0.107495,16.290000000000003,1567490.0,5178349.0
232,783,9.620495000000002,1.346236525307798,11.419990000000002,1569036.5,5178364.0
232,799,5.11687,1.946352287961696,6.483746250000002,1570675.5,5178378.875
232,807,3.301666666666667,1.72498203374373,5.229996666666668,1571463.3333333333,5178335.333333333
232,811,3.46333,1.760645367077063,5.54666,1571837.3333333333,5178337.666666666
232,825,0.862427142857143,1.827906464725425,2.322854285714286,1573263.4285714286,5178348.142857144
232,844,1.54699,1.339236525307797,2.31699,1575161.0,5178383.5
233,144,281.50698,0.958,287.15701,1505179.0,5178230.0
233,254,177.40299000000005,0.94499,177.88299,1516102.0,5178244.0
233,753,13.609990000000002,0.277,15.64999,1566041.0,5178239.0
233,808,4.14133,0.940491016871865,5.38666,1571538.6666666667,5178254.666666666
233,824,0.211673333333333,2.160394208846329,2.228328333333333,1573156.1666666667,5178244.166666666
233,827,0.884993333333333,2.154559208846329,2.37666,1573441.1666666667,5178260.0
233,833,0.35566,1.714648700410396,1.86666,1574052.6666666667,5178278.666666666
233,841,1.886495,0.15299,2.104995,1574860.0000000002,5178272.0
234,263,173.841,0.569,176.89100000000002,1517021.0,5178176.0
234,270,171.69000000000003,0.425,175.82000000000002,1517736.0,5178100.0
234,649,38.91199,6.94,48.81999,1555655.0,5178158.0
234,805,5.014996666666668,1.774645367077063,6.283323333333336,1571250.6666666667,5178141.0
234,809,3.69,1.354731525307797,5.74499,1571619.9999999995,5178175.5
234,810,3.26999,0.2,5.909990000000002,1571793.0,5178137.0
234,811,3.2929975,1.334984025307797,5.855,1571829.0,5178176.25
234,812,3.0012475,1.957102287961696,6.2374925,1571946.5,5178180.25
234,829,0.7054125,2.329600296397629,2.551663333333333,1573641.4166666667,5178158.333333333
234,838,0.84499,1.298731525307797,1.65499,1574588.0000000002,5178171.5
234,845,0.765994285714286,2.175546900527653,2.193138571428572,1575259.857142857,5178147.571428572
234,846,0.453735263157895,2.27668641370869,2.123943157894737,1575359.0526315789,5178161.052631579
234,887,0.20799,1.333731525307798,1.493,1579488.5,5178163.5
235,764,12.609990000000002,0.33599,14.1,1567170.0,5178023.0
235,782,8.346992,1.617279830369357,10.455992,1568994.8,5178059.8
235,810,3.299995,1.980604787961696,6.024992500000002,1571742.75,5178035.5
235,811,2.709996666666667,1.76031203374373,5.996663333333334,1571887.6666666667,5178053.666666666
235,812,4.029996666666666,1.752315367077063,5.77666,1571913.0,5178056.0
235,818,3.024996666666667,1.74698203374373,4.979996666666668,1572520.3333333333,5178044.0
235,821,0.999993333333333,1.742978700410396,2.71333,1572860.6666666667,5178034.666666666
235,825,1.05499,1.385731525307797,1.955,1573233.0,5178096.5
235,836,1.0674925,1.959352287961696,3.1349975,1574349.75,5178020.25
235,843,0.59999,1.346731525307797,1.934995,1575037.5,5178076.5
235,848,0.557087272727273,2.299974591468722,2.230723636363637,1575547.7272727273,5178047.090909091
236,157,261.44,3.717000000000001,269.23999000000003,1506422.0,5177913.0
236,805,4.506163333333334,1.357066525307798,6.719998333333334,1571267.9999999995,5177968.000000001
236,812,3.512495,1.374736525307797,5.58999,1571964.5,5177954.5
236,832,0.57749625,2.256288919288645,3.147496250000001,1573939.625,5177913.5
236,833,0.793993333333333,0.912154350205198,3.34333,1574032.0,5177942.666666666
236,834,0.62394052631579,2.394553416372669,3.558416315789473,1574152.3684210523,5177940.421052632
236,835,0.480851428571429,1.487838886066054,2.695707142857143,1574256.7142857143,5177941.428571428
236,838,-0.245005,1.355231525307797,2.784990000000001,1574551.0,5177976.5
236,849,0.93274375,2.257537669288645,2.15586875,1575614.75,5177947.0
237,232,190.003,1.35399,193.65299,1513987.9999999995,5177849.0
237,699,16.965,1.003,29.469990000000003,1560603.0,5177889.0
237,772,9.435996,2.041376440492476,11.149996000000002,1567937.6,5177845.799999999
237,804,6.049995000000002,1.379731525307797,7.774995,1571109.0,5177826.5
237,813,3.374442222222223,2.268197156102751,6.249996666666668,1572045.1111111108,5177858.444444444
237,824,0.379996666666667,1.795645367077063,1.859993333333333,1573117.0,5177863.333333333
237,827,-0.110147142857143,2.203404043384796,1.29157,1573430.857142857,5177864.142857144
237,834,0.31137,1.616918156634747,2.8887425,1574167.0,5177865.0
237,888,-0.149005,1.364236525307798,1.371,1579575.0,5177842.500000001
237,889,0.428328666666667,2.204209977200182,1.340994666666667,1579642.2,5177836.0666666655
237,890,0.581630909090909,2.30524731874145,1.496177272727273,1579762.9090909092,5177858.909090909
238,156,261.92401,2.04399,270.05599,1506353.0,5177750.0
238,316,145.71299,0.537,163.44299,1522363.0,5177787.0
238,657,30.770000000000003,1.13999,44.95,1556405.0,5177788.0
238,744,15.029990000000002,0.30599,16.84,1565136.0,5177725.0
238,779,8.034993333333334,2.178059208846329,9.159993333333334,1568654.5,5177741.833333333
238,780,8.22312125,2.530037669288645,9.12624375,1568751.0,5177741.375
238,810,2.0175,1.356236525307798,4.190000000000001,1571790.0,5177714.0
238,814,2.184998333333334,2.140225875512996,3.281661666666667,1572133.1666666667,5177736.0
238,816,1.89333,2.131560875512996,3.906663333333334,1572358.3333333333,5177747.833333333
238,817,-0.102505,2.233913919288645,3.67749875,1572430.0,5177751.625
238,825,-1.0012425,2.029352287961696,1.6924975,1573244.75,5177720.0
238,845,-0.054755,2.243538919288645,1.8583725,1575231.875,5177762.625
238,848,0.509594,1.597881830369357,1.806398,1575563.8000000003,5177781.4
238,890,0.246383846153846,2.156707965905504,1.204841538461538,1579745.8461538462,5177754.923076923
239,309,164.733,3.55599,166.38299,1521616.0,5177686.0
239,714,15.53999,0.47999,24.770000000000003,1562103.0,5177689.0
239,718,14.68,0.479,22.450000000000003,1562592.0,5177669.0
239,773,10.387495,1.504236525307797,11.32,1568094.0,5177645.499999999
239,796,6.782495000000002,1.913102287961696,8.272495000000003,1570323.9999999995,5177665.5
239,817,1.338328333333333,1.92543562129503,2.409996666666667,1572430.6666666665,5177654.833333333
239,823,1.048996,2.087776440492476,2.653998000000001,1573062.2,5177664.8
239,838,0.34999,0.14599,2.89,1574545.0,5177662.0
239,841,0.75999,0.19699,1.94,1574818.0,5177689.0
239,845,0.36649,1.327236525307797,2.119995,1575284.5,5177638.5
239,847,0.59359,2.050578440492476,2.037596,1575451.8000000003,5177679.6
240,241,184.044,1.16199,187.434,1514817.0,5177586.0
240,743,15.44099,0.26399,17.94,1565016.0,5177595.0
240,784,8.217490000000002,1.341736525307797,8.399990000000003,1569107.9999999995,5177585.0
240,797,5.9424975,1.956104787961696,7.992497500000002,1570424.0,5177540.25
240,801,5.58757,2.199262614813367,7.068565714285716,1570839.7142857143,5177563.0
240,805,4.839995,1.396236525307797,6.399990000000002,1571297.0,5177514.5
240,825,0.877495,1.325231525307797,3.02499,1573287.5,5177522.500000001
240,838,1.04999,0.451,2.96,1574598.0,5177589.000000001
240,841,0.439994,1.119385220246238,1.773992,1574842.0,5177521.0
240,846,0.278359090909091,2.312701864195996,1.982906363636364,1575359.818181818,5177542.1818181835
241,285,165.04699000000002,0.31799,169.52200000000002,1519208.0,5177459.0
241,664,27.87,0.87099,40.81999,1557104.0,5177489.0
241,816,2.8758725,2.220912669288646,3.9624975,1572353.875,5177456.625
241,818,1.66687125,2.223537669288645,3.756245,1572537.625,5177463.375
241,819,1.629992857142857,2.186546900527653,3.922851428571429,1572638.2857142857,5177426.857142856
241,839,-0.060003333333333,0.980821016871865,2.13666,1574678.3333333333,5177465.333333333
241,840,-0.524995,1.376731525307797,1.559995,1574787.9999999995,5177441.5
241,845,0.374995,1.438731525307798,2.205,1575272.0,5177485.499999999
241,852,0.282,0.143,1.86899,1575998.0,5177457.0
241,889,0.598993636363636,2.096021586867305,1.527178181818182,1579682.2727272727,5177436.909090909
241,890,0.73228,1.840336464725425,1.399138571428571,1579760.0,5177427.857142856
242,742,13.805,0.28999,19.110000000000003,1564915.0,5177391.0
242,767,10.85266,1.72631203374373,13.99666,1567420.3333333333,5177331.0
242,793,5.492495000000002,1.437236525307797,7.005000000000002,1570008.0,5177394.500000001
242,800,5.089995,1.394731525307797,5.964995,1570800.0,5177384.499999999
242,810,3.607995,1.334899858641131,5.994998333333334,1571749.3333333333,5177367.500000001
242,835,0.145,1.423731525307797,2.124995,1574214.0,5177334.5
242,879,0.405998,2.079778440492476,1.473998,1578678.4,5177339.6
242,890,0.546848571428571,1.852335036153996,1.693278571428572,1579758.7142857143,5177327.857142856
243,761,12.905997500000002,1.971102287961696,14.0037475,1566852.25,5177239.375
243,762,12.834995,1.431236525307797,13.57499,1566949.5,5177294.5
243,794,5.324995000000002,1.372236525307797,6.729995000000002,1570182.0,5177232.5
243,799,5.244996666666668,1.73998203374373,6.276666666666668,1570624.6666666667,5177267.0
243,808,1.851811818181818,2.306884591468723,3.239999090909091,1571563.2727272727,5177259.545454546
243,811,4.321663333333334,1.915312033743729,5.29999,1571866.0,5177248.0
243,814,3.872594,2.036378440492476,4.941992000000002,1572162.0,5177265.2
243,816,2.08599,2.034778440492476,3.371998,1572350.2,5177225.6
243,825,0.884995,1.420736525307798,4.334995000000001,1573234.5,5177266.500000001
244,111,315.28298,0.246,317.74301,1501881.0,5177111.0
244,300,161.001,1.67999,164.061,1520749.0,5177183.0
244,318,149.56,3.709495,159.10000000000002,1522597.0,5177197.0
244,659,28.377990000000004,1.308736525307797,42.079995,1556646.0,5177162.0
244,663,26.860000000000003,0.915,40.38,1557006.0,5177199.0
244,692,16.89599,0.26199,31.281,1559938.0,5177162.999999999
244,778,9.73666,2.148560875512996,11.016660000000002,1568558.833333333,5177144.166666666
244,797,4.52,1.345236525307797,6.384995000000002,1570497.0,5177121.5
244,815,2.861424285714286,2.174404043384796,4.435705714285715,1572244.5714285711,5177143.714285715
245,272,166.966,0.201,167.71099,1517950.0,5177027.0
245,713,15.43,0.939,20.44,1562061.0,5177002.999999999
245,721,15.064990000000002,0.28099,22.020000000000003,1562871.0,5177030.0
245,725,14.64999,0.43999,20.809990000000003,1563281.0,5177001.0
245,772,11.038743750000002,2.224287669288645,12.75624125,1567976.0,5177051.125000001
245,775,9.924993333333331,1.721645367077063,11.616663333333335,1568231.0,5177085.666666666
245,808,1.26666,2.120392542179662,2.95333,1571531.6666666667,5177037.666666666
245,814,3.684745,2.221537669288645,4.568745,1572152.375,5177046.625
245,816,1.04249625,2.230787669288645,2.40499625,1572360.875,5177048.375
245,819,1.48499,1.343731525307797,5.249995,1572656.0,5177047.0
245,826,-3.333333333e-06,1.778645367077063,2.999996666666666,1573382.6666666665,5177065.333333333
245,882,-0.151505,1.570731525307797,1.57849,1578903.0,5177048.5
246,260,162.067,0.02099,172.12199,1516792.0,5176991.0
246,301,158.77999000000003,1.67299,159.62899,1520831.0,5176997.0
246,309,155.03199,3.013,160.36199000000002,1521624.0,5176959.0
246,698,14.928,0.47299,28.527990000000003,1560503.0,5176989.0
246,711,14.16899,0.671,21.72999,1561811.9999999995,5176979.0
246,753,13.616666666666667,1.798645367077063,15.273326666666668,1566052.3333333333,5176934.333333333
246,761,11.629994,2.066176440492476,12.475992000000002,1566828.0000000002,5176977.4
246,769,10.959995,1.379731525307797,11.859995,1567639.5,5176938.5
246,774,10.2781225,1.927728537961696,12.717495,1568157.125,5176930.625
246,789,8.51285285714286,2.263548329099081,10.214281428571429,1569654.0,5176978.428571428
246,797,5.624995,1.472736525307797,6.9,1570425.0,5176930.5
246,805,5.07999,0.44999,5.960000000000002,1571231.0,5176951.0
246,808,2.415,1.405736525307797,3.10499,1571531.5,5176939.5
246,814,3.45499375,2.236662669288645,4.686245,1572176.5,5176975.999999999
246,822,0.5707475,1.934478537961696,2.18499375,1572968.5,5176937.0
246,826,1.4449925,1.947354787961696,3.1874925,1573347.0,5176953.749999999
246,827,1.464995,1.442736525307797,2.494995,1573402.5,5176950.0
246,834,0.444996666666667,1.730315367077063,2.2,1574193.0,5176995.333333333
247,732,14.52,0.17599,20.17,1563980.0000000002,5176801.0
247,734,14.40999,0.379,19.65999,1564102.0,5176889.0
247,735,14.19999,0.699,19.56999,1564203.0,5176808.0
247,794,5.83999,1.87831203374373,8.050000000000002,1570154.0,5176872.0
247,806,4.487495000000001,1.453236525307798,5.66,1571360.5,5176820.5
247,826,1.655994,2.100978440492476,2.449996,1573325.8,5176841.6
248,212,202.36,2.45399,210.74,1511904.0,5176729.0
248,614,43.32799000000001,0.75499,61.02799,1552192.0,5176753.0
248,694,18.339,0.93,28.964,1560123.0,5176739.0
248,769,9.96499375,2.236787669288645,10.75749375,1567631.5,5176749.625
248,798,5.099996666666668,2.123225875512996,5.793328333333334,1570568.5,5176759.166666666
248,799,4.887993333333334,0.956491016871865,6.129996666666668,1570664.3333333333,5176749.666666666
248,802,4.468745,1.926852287961696,6.0649975,1570953.75,5176729.5
248,809,5.487245,1.444234025307797,7.040000000000002,1571649.75,5176736.75
